"Probe Name","liver conv 1","liver conv 2","liver conv 3","liver conv 4","liver cef 1","liver cef 2","liver cef 3","liver cef 4","liver cdi 1","liver cdi 2","liver cdi 3","liver cdi 4","ileum conv 1","ileum conv 2","ileum conv 3","ileum conv 4","ileum cef 1","ileum cef 2","ileum cef 3","ileum cef 4","ileum cdi 1","ileum cdi 2","ileum cdi 3","ileum cdi 4","cecum conv 1","cecum conv 2","cecum conv 3","cecum conv 4","cecum cef 1","cecum cef 2","cecum cef 3","cecum cef 4","cecum cdi 1","cecum cdi 2","cecum cdi 3","cecum cdi 4"
"Rapgef1",905.92,815.82,748.68,782.55,780.15,803.44,865.48,745.35,760.42,897.76,860.16,855.08,635.83,645.61,605.54,711.47,681.29,707.95,491.03,501.11,669,660.89,771.04,519.74,1214.52,679.33,820.17,733.26,513.85,681.15,606.91,594.54,398.11,416.81,529.56,457.81
"Rapgef2",436.13,408.42,427.79,442.66,553.55,522.92,444.66,496.42,713.41,698.25,657.19,702.76,561.28,464.29,607.19,465.78,396.48,339.59,493.95,785.69,522.03,560.64,368.73,546.93,453.6,658.12,492.33,480.22,424.28,333.68,444.72,448.67,358.57,285.18,327.18,379.31
"Rasgrp4",1.99,5.04,16.6,2.06,20.4,2.08,3.26,1.87,10.64,5.7,2.39,2.42,20.29,25.02,36.18,18.26,8.28,16.01,17.14,38.67,22.35,16.58,27.46,25.04,58.03,21.8,28.35,37.63,19.23,13.35,31.08,28.81,22.45,19.3,25.97,12.01
"Rbx1",312.71,322.13,300.98,349.14,291.42,352.53,364.23,369.15,353.07,333.63,327.66,371.54,281.21,265.08,265.08,271.25,251.15,336.21,330.8,337.7,235.19,269.02,291.97,329.39,299.19,321.49,348.12,344.83,262.58,242.06,289.06,311.37,182.23,223.3,213.11,236.96
"Rela",89.76,99.36,116.52,72.19,93.71,88.63,93.03,105.25,122.54,147.88,86.49,127.35,81.74,85.46,79.98,83.1,107.77,95.43,173.48,157.62,112.55,100.42,107,164.14,118.48,92.28,116.13,117,80.27,88,94.76,163.66,110.09,68.6,91.68,87.58
"Relb",14.11,5.04,3.15,39.82,2.63,7.59,16.35,39.75,30.78,51.57,41.12,108.01,1536.47,1179.37,800.56,1236.63,1588.38,935.22,831.89,824.6,2188.32,1823.73,1767.11,1716.22,704.61,404.28,457.4,455.94,989.45,594.29,519.83,528.35,456.36,359.12,577.92,540.41
"Reln",611.31,538.87,704.49,588.33,617.98,728.63,551.27,619.95,648.51,574.42,549.73,393.29,55.55,48.86,54.36,70.32,27.79,102.19,79.29,54.23,60.86,82.2,83.87,48.05,53.43,79.96,68.66,49.77,44.6,47.28,70.81,45.36,32.07,38.18,28.08,29.58
"Retn",1.99,2.01,1.92,1.8,2.22,2.08,1.87,1.87,2.24,2.29,84.1,40.31,160.32,441.3,211.37,179,944.63,876.08,138.52,3.1,790.62,15.67,1399.94,44.91,6.78,1,7.75,32.03,446.48,3.85,2.77,3.07,4.29,1,1,1
"Rgs7",67.86,57.22,49.27,41.62,53.72,53.31,57.5,28.52,48.69,46.98,41.12,33.06,42.45,24.17,32.05,39.26,31.69,36.29,49.18,30.89,50.73,28.43,46.88,33.41,21.23,29.33,35.51,30.16,26.37,14.03,22.37,16.55,17.11,14.58,11.78,10.25
"Rho",1.99,2.01,1.92,1.8,2.22,2.08,1.87,1.87,2.24,2.29,2.39,2.42,1.01,1,1,1,1,1,1,1.11,1.01,1.09,1,2.03,1.52,1,1,1,1,1,1,1,1,1,1,1
"Ripk3",6.15,11.06,5.07,7.45,18.18,17.98,10.74,15.42,17.35,5.7,36.34,13.72,221.78,234.44,265.08,287.69,289.19,233.99,337.6,315.47,311.21,334.63,280.87,450.71,190.11,254.43,199.43,165.55,222.95,149.76,165.51,214.53,748.65,464,424.95,436.72
"Rnf111",465.99,344.2,470.07,489.42,506.9,493.83,465.23,488.93,588.08,482.69,432.73,473.08,546.17,506,529.52,601.87,438.42,475.61,462.87,567.81,510.88,515.98,540.75,566.8,626.42,550.02,529.95,569.85,421.11,461.95,412.61,451.73,333.45,370.66,376.59,374.62
"Rnf152",179.34,215.76,300.98,343.75,244.77,321.36,278.2,262.47,460.5,347.39,301.39,289.33,193.57,403.84,163.44,547.98,825.64,1023.08,359.93,126.49,600.07,749.28,1325.95,973.65,520.63,1184.28,675.06,823.83,1048.9,621.43,522.01,662.58,160.32,184.49,245.18,231.69
"Rock2",101.7,51.2,68.48,70.39,104.81,72.01,68.72,43.49,73.31,104.31,136.63,37.89,214.72,319.57,313.84,287.69,135.08,261.87,257.97,392.17,297.02,315.49,289.19,311.61,314.96,399.49,251.38,346.69,329.96,333.68,354.37,340.79,301.92,326.61,253.06,326
"Rora",1552.88,1431.94,1448.1,1361.64,1397.72,1534.87,1258.26,1447.2,1604.19,1200.46,1490.56,1171.8,53.53,107.6,105.6,103.2,65.83,199.35,117.16,69.8,94.31,95.86,108.84,112.9,136.23,190.8,175.25,118.86,105.63,75.11,133.94,146.49,55.58,72.79,73.28,79.38
"Rplp0",18202.57,18111.17,18082.26,17768.31,19240.66,18777.48,21257.8,20436.58,20460.54,20818.83,23824.38,19437.54,34568.05,32937.58,27738.06,32199.16,37795.04,35614.09,26670.03,22595.9,33468.74,34808.18,34272.99,24295.59,30290.25,29895.32,32662.99,32401.66,32561.02,28831.35,26972.99,23295.4,27716.75,29952.62,29238.56,28233.27
"Rps27a",1.99,2.01,1.92,1.8,2.22,13.83,1.87,1.87,10.64,2.29,5.3,2.42,4.17,9.7,7.26,1,11.21,3.34,3.54,1.11,1.01,2,2.49,1.05,9.41,14.28,1,7.75,1,1,3.32,3.07,10.16,14.06,7.58,6.74
"Rps6ka2",10.13,11.06,18.52,18.24,2.22,11.75,7,26.65,3.92,12.58,17.24,8.88,27.34,26.72,23.79,23.74,25.84,28.68,26.85,8.66,12.21,17.49,21.91,13.54,37,26.59,35.51,17.09,20.03,18.1,18.56,19.01,6.42,16.16,21.77,16.11
"Rps6kb2",171.37,155.56,178,174.7,155.91,182.14,158.5,170.76,165.07,186.87,186.78,166.03,174.43,169.74,143.61,174.43,138,155.41,205.53,206.53,229.11,183.35,156.94,252,156.6,188.07,168.98,155.28,149.23,132.8,138.3,169.17,118.64,116.84,119.02,122.14
"S100a4",1.99,2.01,1.92,1.8,2.22,2.08,5.13,4.19,2.24,2.29,2.39,2.42,59.58,65.03,59.32,58.44,83.38,116.55,45.3,24.22,92.28,37.54,119.02,51.19,496.97,163.43,256.76,177.69,81.06,214.91,156.26,209.63,93.52,95.87,179.99,148.5
"SLC10A1",19408.9,19429.7,21152.76,22810.98,24558.89,23392.55,20923.01,19787.13,20885.79,22451.59,17486.95,12936.34,24.32,3.74,18.83,1,1,1,1,22,1.01,1,1,1.05,8.75,10.85,2.37,17.09,1,1.81,2.77,6.13,3.75,2.52,2.32,4.39
"SLC10A2",804.4,936.24,619.94,973.18,1264.43,853.31,925.33,1084.11,1178.95,975.73,1196.85,1573.13,397.07,933.35,53.54,2197.44,21370.8,16004.94,1262.09,76.47,2077.84,1981.39,19585.37,7315.83,960.88,2493.87,1664.83,2438.25,20167.81,2965.53,3205.26,3136.95,2428.68,2439.98,1421.08,3376.3
"SLC51a",51.94,33.14,49.27,39.82,27.06,30.45,21.96,9.8,21.83,35.52,14.85,2.42,8467.58,8599.21,4287.78,12893.36,24107.69,21730.54,9801,4182.83,14971.31,13842.27,23470.68,17463.94,1207.95,1949.24,1925.48,2224.43,10459.33,2960.1,2985.92,2726.29,1583.32,1313.55,1295.97,1772.36
"SLC51b",1.99,2.01,1.92,2.06,31.51,13.83,20.09,28.52,12.88,3.41,2.39,2.42,3132.24,3225.02,1788.88,4007.65,7502.04,5862.43,3826.77,1929.56,6291.2,5475.41,7442.02,8160.89,312.33,477.49,447.55,503.56,4116.48,1233.58,1140.84,1377.86,1808.29,1182.44,774.52,1230.49
"SLC9A3",1.99,2.01,1.92,1.8,2.22,2.08,1.87,1.87,2.24,2.29,2.39,2.42,1579.79,876.31,1488.09,715.12,49.25,45.58,543.47,1598.29,992.32,827.66,124.57,485.23,537.05,337.91,632.96,793.95,261.79,1844.38,1931.12,1705.16,1866,919.19,969.01,1545.07
"Saa1/2",2554.17,3593.35,2722.03,2834.51,2481.8,4308.89,3074.36,3236.46,2947.08,33759.38,719114.81,542498,66.63,118.66,2.3,12.78,34.62,9.25,4.51,1.11,107.48,26.6,118.09,83.61,1838.1,2497.29,4146.87,5808.08,6786.16,15624.6,6406.66,11963.05,26692.38,10928.6,17516.84,16836.98
"Scd1",94272.82,87168.15,98065.34,116107.64,184421.17,104597.83,55666.44,124674.14,121846.12,113959.61,86078.76,55843.32,1581.8,4418.53,2537.56,2474.18,12656.86,12531.73,3294.61,951.32,9300.46,293.62,21040.17,3090.5,2085.17,1187.7,1301.17,1547.47,6194.04,1092.42,556.3,1383.37,378.87,371.18,662.55,668.7
"Scd2",79.8,31.13,43.5,86.58,89.26,72.01,64.98,125.84,39.73,33.22,84.1,42.73,750.68,1105.31,611.33,1264.03,6336.47,4135.54,3203.32,856.83,1288.28,2032.43,2362.72,2357.34,1910.38,3644.72,3166.05,2785.6,6220.2,2986.57,4300.88,4314.38,2699.6,4608.94,2032.95,2187.7
"Scd3",1.99,2.01,1.92,1.8,2.22,2.08,1.87,1.87,2.24,2.29,10.07,2.42,1.01,1,1,1,1,1,1,1.11,1.01,1,1,1.05,1,1,1,1,1,1,1,1,1,1,1,1
"Scd4",1.99,2.01,1.92,1.8,2.22,2.08,1.87,1.87,2.24,2.29,2.39,2.42,4.17,1,1,2.73,7.31,11.79,1,1.11,1.01,5.64,1.56,2.03,6.12,8.12,1,1,8.14,1,2.77,7.36,3.75,7.77,4.42,1
"Scin",211.19,199.71,179.93,149.52,189.23,213.31,165.98,137.07,196.4,200.63,112.75,110.42,1846.76,1713.98,1871.52,2621.22,4499.85,4274.09,1466.02,1982.92,2605.9,2183.71,4934.74,3110.37,1106.75,1931.45,1465.98,1890.15,4305.93,1600.06,1433.12,1440.38,763.08,598.78,641.52,731.97
"Sdc3",119.62,121.44,118.44,108.16,120.36,140.58,130.44,131.46,138.21,108.9,182,115.26,34.39,37.79,41.97,19.17,22.91,43.05,75.4,92.03,49.71,35.72,66.3,88.84,60.66,66.28,119.71,54.44,42.22,38.46,132.31,222.5,24.59,46.57,44.37,54.77
"Sec24c",1873.37,1905.56,1878.5,1753.68,1884.22,2210.19,2026.96,1960.02,1568.38,1977.86,1927.54,2409.66,2696.02,2392.46,2489.63,2664.15,2371.6,2278.54,2507.04,2963.37,2796.45,2727.77,2582.83,2911.65,1717.85,2051.87,1845.76,1940.57,1809.06,1520.66,1592.59,1654.9,1425.15,1440.45,1283.88,1276.77
"Sec61b",2556.16,2804.65,2785.44,2611.51,2459.59,2710.97,2844.3,2590.76,2499.45,2227.82,3374.59,3799.84,2615.43,2532.92,2221.06,2459.57,2856.36,2628.31,2748.85,2325.3,2544.08,2498.11,2396.01,2380.35,2022.74,2203.76,2172.7,1927.5,2229.16,2057.48,1869.62,1885.36,2373.11,2533.85,2212.2,2452.48
"Seh1l",935.78,857.97,958.12,892.26,1022.29,969.67,960.87,953.09,1127.47,991.78,1406.98,1319.27,764.78,904.4,907.16,933.41,790.53,972.39,878.5,910.19,843.33,844.06,799.71,894.16,761.12,804.54,819.27,871.45,766.71,713.73,776.18,818.26,751.32,795.95,734.04,804.02
"Selenos",3312.6,3442.84,3350.35,3185.2,3688.06,3920.32,4265.76,3904.63,3495.42,3713.81,3818.74,6157.1,1961.61,2089.4,1987.2,2161.82,1789.3,1925.39,1951.57,2247.48,2197.44,2304,1893.82,2183.73,1583.15,2053.92,1843.97,1949.91,1804.3,2100.91,1907.18,2167.3,1456.68,1485.03,1413.72,1336.52
"Sem1",2382.97,2304.93,2376.16,2201.48,2401.83,2357.72,2412.25,2371.78,2658.36,2546.57,2469.59,2361.31,2195.33,2308.18,2183.05,2350.88,2253.58,2277.7,2362.35,2220.8,2307.92,2314.03,2285.03,2369.89,2293.46,2908.51,2771.04,2686.62,2512.94,2428.03,2517.3,2632.51,2554.25,2522.31,2422.47,2587.8
"Serpine1",1.99,2.01,1.92,1.8,2.22,2.08,1.87,1.87,6.16,44.69,2.39,2.42,5.18,6.29,5.61,1,13.16,3.34,13.25,1.11,1.01,22.96,18.21,10.4,30.43,20.43,15.81,10.55,1.8,7.24,5.5,12.26,13.9,9.34,43.32,46.57
"Serpinf1",19056.56,18628.95,18666.38,18255.67,19787.14,18912.55,17651.78,17713.38,19500.38,19949.7,18222.42,13995.29,44.47,50.56,50.23,54.79,86.31,138.52,64.72,48.68,87.21,54.86,133.82,65.83,119.8,156.59,244.22,123.53,138.13,96.15,211.23,218.21,76.96,118.42,100.62,97.54
"Serping1",4618.46,4486.42,4311.08,4255.24,4139.03,4506.3,4589.33,4430.55,4616.73,5124.14,6552.86,5637.29,270.13,376.6,338.63,247.5,293.09,489.98,427.91,416.63,374.05,286.33,358.56,375.41,389.86,405.65,504.87,322.42,303.01,210.84,356.01,376.95,211.62,237.98,225.73,208.84
"Serpinh1",356.5,380.33,341.33,368.93,395.83,337.98,382.94,513.27,315.02,335.92,554.51,306.26,1121.41,1523.29,955.09,1205.58,1527.91,1789.37,824.12,889.07,976.1,1204.03,1264.91,825.14,1617.97,2348.13,2439.63,1342.05,1499.92,1184.04,2462.88,1590.54,1098.66,1611.41,1633.45,1159.6
"Sh2d1a",6.15,5.04,1.92,12.85,9.29,9.67,1.87,7.93,2.24,8,36.34,25.8,1.01,1,1,1,1,1,1,1.11,1.01,1,1,1.05,27.81,1,1,1,1,11.31,1,1,1,1,1,1
"Siglecf",1.99,2.01,1.92,1.8,2.22,2.08,1.87,1.87,2.24,2.29,2.39,2.42,63.61,22.47,50.23,29.22,47.3,43.05,18.11,78.69,34.51,38.45,46.88,21.9,37.66,10.85,14.91,23.62,25.57,16.07,6.04,17.78,17.11,9.34,15.46,6.15
"Sil1",2108.27,2154.42,2187.86,2170.91,2137.47,2081.36,2053.15,2147.18,2071.97,2129.21,2180.65,1993.81,465.57,454.92,425.4,508.71,529.13,548.27,425,435.52,470.34,534.21,470.46,515.56,552.82,653.33,781.65,743.53,505.13,545.42,582.42,631.93,437.12,398.45,407.08,436.72
"Sirt1",272.9,261.92,274.08,300.59,233.66,271.49,289.42,281.19,335.17,402.43,244.09,233.73,292.3,420.02,384.08,465.78,257,346.35,429.85,517.78,378.1,403.89,426.07,466.4,272.24,231.17,247.8,276.66,267.34,280.74,262.94,351.21,195.05,186.59,221.52,202.98
"Ski",221.14,149.54,178,189.09,220.33,157.2,173.46,217.55,227.74,267.13,217.82,226.47,439.38,420.87,377.47,442.95,392.58,472.23,474.53,451.09,529.12,463.13,473.24,566.8,374.75,344.75,432.32,348.56,351.36,262.42,350.56,332.21,221.77,234.31,269.88,237.54
"Skp1a",4990.71,4671.05,4526.29,4300.2,4912.1,4643.44,4763.27,4350.07,5068.84,4649.44,4205.58,3826.43,2962.99,3557.87,3063.94,3990.3,3402.56,3241.68,2629.4,3102.33,3471.48,3823.18,4236.47,3414.72,2072.68,2792.87,2435.15,2539.09,3284.19,2444.99,2490.09,2386.73,2070.12,2285.8,2126.52,2142
"Skp2",81.8,37.15,81.93,59.6,78.16,61.62,74.33,39.75,93.45,108.9,100.81,166.03,45.48,43.75,64.28,54.79,35.59,65.01,58.89,82.03,49.71,56.68,50.58,71.06,37.66,39.59,38.2,38.56,46.98,31.67,46.32,47.81,42.76,63.35,40.17,64.73
"Slc25a10",1980.86,1869.44,1678.67,1838.21,1833.13,1601.36,1684.69,1396.67,1740.72,1966.39,1898.88,1486.1,1591.88,1299.4,1395.54,1359.93,1956.09,1443.82,929,1222.56,1478.83,1478.34,1754.16,1320.88,1445.81,2795.61,2682.37,2531.62,1795.58,1853.88,1763.49,1556.22,1528.28,1533.27,1354.85,1577.29
"Slc25a13",2900.54,2935.09,2777.75,2660.07,3259.32,3118.24,3233.33,2579.53,3202.23,3514.31,2925.67,2148.55,184.5,169.74,206.41,221.93,254.07,250.88,137.55,223.2,204.79,174.24,293.82,194.47,353.72,542.49,442.17,504.49,283.19,339.79,343.49,353.66,292.84,269.97,266.73,344.16
"Slc2a2",1982.86,1981.82,2305.07,2462.25,2432.93,2748.37,2232.7,2100.39,3193.27,2498.42,1951.42,1234.66,978.35,592.83,1385.62,499.58,1,1,187.08,1793.94,247.36,238.03,26.53,253.04,1,1,1,1,1,1,1,1,1,1,1,1
"Slc37a4",2289.41,2790.6,2355.03,2987.38,3332.63,3706.3,3033.21,2886.47,3374.56,3103.82,2149.61,2610.33,720.45,562.18,827,595.48,335.03,338.75,395.87,860.17,439.93,448.55,416.82,439.21,150.68,196.28,178.83,204.77,226.91,190.48,176.94,221.27,168.33,148.31,162.12,147.92
"Smad2",191.28,183.65,237.57,219.66,213.67,165.51,212.74,215.68,270.26,218.97,258.41,190.21,229.83,225.07,216.33,239.28,232.62,234.83,170.57,215.42,244.32,228.92,288.27,226.9,255.16,259.22,219.14,272.93,225.32,217.63,203.07,195.53,202.53,172.43,166.33,196.54
"Smad3",300.77,296.04,222.2,279.01,311.41,250.71,274.46,249.37,328.45,292.35,318.11,301.42,496.8,461.73,447.71,505.06,529.13,514.48,569.69,657.85,504.8,507.78,557.4,694.4,387.89,405.65,488.75,430.73,417.15,300.42,336.96,461.54,327.57,245.85,320.87,277.38
"Smad4",573.48,512.78,504.65,582.93,617.98,576.94,478.32,563.8,666.41,668.44,602.27,569.79,1006.56,988.68,966.66,1074.06,740.78,769.62,708.56,1012.46,1098.74,1117.46,898.67,919.26,889.26,980.39,993.93,1071.27,784.15,783.63,836.6,786.39,1331.64,942.79,880.17,1021.94
"Smad6",147.49,159.57,170.32,154.92,227,204.99,203.38,187.61,265.79,191.45,196.33,216.8,326.55,311.91,323.75,365.32,195.55,283.83,367.7,291.01,282.83,349.21,293.82,394.24,180.25,228.43,273.78,257.06,160.33,99.54,116.53,122.59,120.78,129.95,106.4,86.99
"Smarcc2",750.65,713.47,719.86,725.01,700.17,772.27,699.02,687.33,776.08,799.15,783.75,613.31,615.68,574.95,500.59,653.93,554.49,540.67,458.99,537.79,576.76,592.54,605.49,624.33,496.97,517.17,506.66,533.44,536.05,434.12,443.63,479.93,298.18,308.78,368.71,344.75
"Smurf1",1.99,2.01,1.92,1.8,2.22,2.08,3.26,1.87,2.24,2.29,2.39,2.42,13.24,13.95,7.26,5.47,21.94,21.93,15.19,10.88,20.32,14.76,21.91,21.9,21.23,14.96,25.66,19.89,18.44,13.35,27.27,29.43,25.13,17.73,19.67,21.97
"Snai2",340.58,235.83,297.13,422.88,358.06,279.8,252.01,324.23,245.64,246.49,267.96,419.89,27.34,48.01,57.67,40.18,20.96,59.1,45.3,46.45,37.55,23.87,60.75,26.09,60.66,69.7,40.89,42.3,54.11,39.82,58.29,36.78,51.84,47.62,69.6,34.86
"Sod1",39472.54,38713.87,37971.38,36386.99,39209.56,37090.23,38238.61,33732.51,41252.88,39049.8,35780.49,31632.44,10781.65,8522.59,9924.34,8893.92,10367.67,8743.39,7009.08,9702.09,8732.86,8717.9,9925.26,7697.57,6559.97,9087.65,8886.12,9338.52,8281.11,8863.1,8101.51,7860.14,6498.37,6141.26,6549.43,6906.96
"Sorbs1",818.33,637.21,694.88,723.21,626.86,751.49,661.62,578.77,986.47,893.17,848.22,625.39,852.43,901,723.71,965.37,1036.32,1151.5,662.92,822.37,1013.61,948.86,1205.72,1131.58,694.76,1048.81,957.21,751.93,939.51,496.56,785.44,894.26,456.36,419.95,505.9,595.47
"Sos1",605.33,530.84,514.26,593.72,438.04,595.64,521.34,464.6,684.32,562.95,549.73,511.76,365.84,525.58,465.06,559.86,270.66,371.7,354.11,482.21,488.58,523.28,358.56,369.13,314.3,390.59,287.21,383.11,277.64,292.96,311.38,254.98,186.5,203.9,199.97,204.74
"Sp1",254.98,284,324.04,286.2,311.41,323.44,328.7,331.72,310.55,335.92,370.64,330.43,469.6,520.47,474.98,566.25,450.12,513.63,598.83,672.3,550.41,613.5,586.99,741.47,474.63,483.65,452.92,442.87,451.23,374.4,389.21,479.31,355.9,372.23,339.27,362.91
"Sp3",1381.68,1235.26,1194.46,1253.73,1279.98,1331.23,1084.31,1314.32,1660.15,1459.59,1273.26,1147.62,1024.7,1940.42,1944.23,2149.95,1373.8,1987.91,1418.44,1574.95,1928.85,1985.04,2308.15,1853.23,2039.17,2444.61,1906.67,2216.96,1880.39,1737.15,1645.93,1606.48,1340.72,1276.31,1411.09,1475.94
"Spib",1.99,2.01,1.92,1.8,9.29,2.08,7,1.87,2.24,2.29,10.07,6.46,99.88,91.42,177.49,23.74,55.1,26.99,28.79,92.03,104.44,27.52,141.21,20.86,1159.98,18.38,129.57,237.45,23.99,360.83,13.66,194.3,11.77,10.91,161.07,95.19
"Spop",316.69,273.96,268.31,345.55,253.65,350.45,298.77,309.26,368.74,296.94,294.23,291.75,166.37,201.24,177.49,210.97,101.92,203.57,205.53,210.97,241.27,197.93,194.86,226.9,240.7,239.38,212.87,255.19,138.92,151.8,150.82,185.72,122.91,124.71,110.08,111.6
"Spopl",209.2,111.41,143.42,201.68,218.11,192.53,210.86,189.48,129.26,163.93,96.04,141.85,228.83,382.56,274.17,319.65,291.14,387.75,322.06,378.83,352.77,392.05,376.13,394.24,439.8,411.12,358.87,374.71,383.86,340.47,353.83,358.57,223.37,229.59,273.04,228.17
"Spp1",1692.22,1309.52,1578.76,1465.94,1493.24,1584.74,1159.13,2530.86,1380.38,1225.69,1755.61,1140.36,34.39,36.09,27.09,33.78,10.23,19.39,39.47,20.89,34.51,21.14,17.28,15.63,15.32,29.33,24.77,17.09,23.99,14.03,16.38,16.55,72.15,57.58,105.88,59.46
"Src",67.86,43.17,28.13,38.02,20.4,13.83,25.7,37.88,28.54,19.46,29.18,40.31,1636.21,1291.74,1214.56,1315.17,1355.27,977.46,1198,1677.22,1479.84,1496.57,1281.56,1577.12,830.77,1070.7,1195.47,1114.22,1087.74,893.57,930.76,1033.4,973.08,705.76,920.65,890.13
"Srebf1",1465.29,1799.2,1957.28,2041.42,3108.26,2083.44,2681.58,2165.9,1664.62,1374.75,2605.7,1856.01,575.38,421.72,511.34,429.25,600.33,509.41,472.58,523.34,558.52,459.48,434.39,420.38,341.9,389.91,443.07,346.69,506.72,398.83,500.78,428.44,286.43,369.61,290.91,280.89
"Ssr2",1688.24,1765.08,1717.1,1764.47,1813.13,1892.27,2268.24,2027.4,1740.72,1789.82,2027.83,2830.34,2368.61,2282.64,2019.43,2250.42,2562.77,2264.18,2024.41,2007.37,2180.21,2375.08,1998.32,2242.29,1245.4,1661.87,1617.36,1403.68,1794.79,1321.13,1498.43,1444.05,1781.57,1800.2,1551.97,1649.34
"Ssr4",2898.55,2736.41,2752.77,2609.71,2723.94,2783.7,3091.19,2772.3,2920.22,2752.96,4059.91,3328.39,2138.91,2155.8,1776.48,1904.27,2138.49,1864.56,1840.87,1975.13,1812.29,2026.05,1775.43,2116.79,1551.61,1956.08,2075.96,1962.98,1672.72,1667.25,1834.24,1957.68,1752.71,1832.19,1617.15,1788.76
"Stat1",776.53,575,869.73,796.94,826.8,815.9,805.63,739.73,738.03,753.29,788.52,862.33,690.23,667.74,1286.46,899.61,413.06,499.27,469.67,616.72,665.96,628.08,548.15,728.91,807.12,361.86,414.4,396.18,472.63,533.88,340.77,358.57,431.77,447.75,493.29,417.39
"Stat3",1511.07,1734.98,1465.39,1424.58,1559.89,1636.68,2372.98,1698,2078.68,3839.94,1949.03,3057.6,1510.28,1485.83,1352.56,1419.29,1374.77,1080.53,1250.44,1639.42,1792.02,1677.92,1479.48,1932.72,1181.66,1111.76,1159.64,1046.99,1042.56,809.42,926.4,992.94,1208.73,896.12,966.38,994.99
"Stat5a",376.41,306.07,343.25,325.76,300.3,304.73,250.14,354.18,250.12,455.17,260.8,313.51,114.99,117.81,154.35,138.81,118.5,120.77,104.53,125.38,135.86,116.83,185.61,130.68,270.93,133.33,208.39,197.3,101.67,165.37,126.87,132.4,91.39,81.71,136.89,104.57
"Stat5b",499.83,530.84,627.63,593.72,644.63,599.8,543.79,677.97,715.65,599.64,564.06,398.13,88.79,84.61,99.81,105.02,100.94,117.39,89.97,88.7,95.32,94.04,120.87,86.75,222.31,129.22,167.19,152.48,82.65,127.37,114.89,97.46,64.13,80.66,73.81,78.2
"Stk4",254.98,229.81,266.39,250.23,264.76,279.8,229.57,271.83,274.74,294.65,227.37,301.42,419.23,388.52,474.15,397.29,311.62,365.78,381.3,445.53,398.38,457.66,421.45,380.64,717.75,375.54,383.95,431.66,294.29,455.16,310.83,384.31,249.56,278.36,326.65,286.75
"Sufu",63.88,63.24,55.03,81.18,69.27,72.01,61.24,77.18,55.4,56.15,110.36,93.5,164.35,149.31,138.65,167.13,146.78,229.76,198.73,168.73,185.53,178.8,186.53,203.89,271.59,213.38,282.73,214.1,153.99,157.23,188.92,203.5,113.83,119.47,123.75,111.01
"Sugt1",1007.44,924.19,1036.9,931.82,960.09,934.35,960.87,1011.11,1004.37,1023.89,807.62,1101.68,972.31,993.79,998.06,1070.4,873.43,1037.44,782.36,941.32,965.97,1111.99,1054.05,925.54,1256.57,1718.66,1458.81,1460.63,1116.27,1192.86,1157.17,1103.27,1033.46,1221.77,1020.53,1171.91
"Syk",85.78,47.18,76.17,52.41,95.93,80.32,70.59,92.15,82.26,129.54,131.86,76.58,285.24,357.02,284.09,259.37,398.43,385.21,189.02,95.36,419.66,335.54,485.26,270.82,1458.3,464.49,461.88,531.57,375.14,758.52,447.99,537.54,543.46,443.55,614.72,497.64
"Tbc1d4",16.1,13.07,20.44,48.81,18.18,34.6,25.7,9.8,3.92,46.98,22.01,2.42,35.4,33.53,46.1,48.4,44.37,74.31,52.1,22,74.04,46.65,72.78,32.36,136.23,121.01,91.05,112.33,89.78,104.97,120.34,90.11,97.26,104.26,84.32,75.86
"Tbl1xr1",535.66,504.75,531.55,534.38,440.26,574.86,470.84,537.6,514.22,723.48,518.69,627.81,621.72,815.87,796.43,744.35,382.82,646.28,1262.09,1208.11,944.68,881.43,696.13,1148.31,832.09,927.02,942.88,993.77,524.16,534.56,596.57,752.06,534.91,563.12,509.58,613.63
"Tbx21",1.99,5.04,3.15,1.8,2.22,2.08,1.87,1.87,2.24,2.29,10.07,11.3,1.01,1,1,1,1,1.65,1,1.11,1.01,1,1,1.05,1,1,1,1,1,1,1,4.3,1,3.05,1,1
"Tcf7l1",73.83,83.31,81.93,108.16,75.94,76.16,93.03,79.05,84.5,81.38,76.93,98.33,35.4,35.24,25.44,40.18,41.44,70.08,27.82,23.11,28.43,31.16,55.2,36.55,255.16,313.28,376.78,287.87,92.16,103.61,172.59,162.43,145.36,144.64,97.46,146.16
"Tcf7l2",252.99,271.96,251.02,234.05,309.19,252.79,180.94,241.88,297.12,248.78,387.36,325.6,426.28,463.43,385.73,591.82,437.44,349.73,324,357.71,597.03,622.61,565.72,808.4,503.54,662.91,521.89,582.93,633.54,651.97,599.84,647.25,757.73,601.4,637.32,641.75
"Tcl1",38,45.18,47.34,23.64,29.28,47.07,31.31,36,59.88,42.39,41.12,42.73,22.3,7.99,22.13,10.95,1,6.72,10.34,17.55,18.29,12.93,3.41,1.05,4.15,5.38,7.75,1.21,2.59,1,1,3.07,2.15,3.57,1.27,1
"Tek",416.22,378.32,443.17,381.51,442.48,398.24,498.9,417.81,532.12,464.34,535.41,395.71,86.78,142.5,106.42,117.81,64.85,157.95,137.55,82.03,115.59,109.53,107.92,71.06,112.57,175.75,144.79,111.39,97.71,56.11,107.27,86.43,58.79,95.34,72.76,59.46
